ds,year,month,dayofweek,day,price_category,offer,olist_price,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,y
2018-11-21,2018,11,2,21,A,190.64981157608042,190.46425775354132,20.0,199.38381746031763,1788.0,1,0,0,0,0,0,0,0,24.0
2018-11-21,2018,11,2,21,B,511.3285534202872,511.0706293149231,24.0,526.6076670680835,3009.0,1,0,0,0,0,0,0,0,29.0
2018-11-21,2018,11,2,21,C,950.6023483618151,949.8431704147391,31.0,978.0501004098351,3992.0,1,0,0,0,0,0,0,0,24.0
2018-11-21,2018,11,2,21,D,2899.7847797269064,2899.7847797269064,39.0,2854.1412976782754,427.0,1,0,0,0,0,0,0,0,0.0
2018-11-22,2018,11,3,22,A,189.40687367976358,189.36282153419054,20.0,196.0893706319031,2937.0,1,0,0,0,0,0,0,0,33.0
2018-11-22,2018,11,3,22,B,510.0217797235746,510.0382784349903,24.0,525.0994833948337,2897.0,1,0,0,0,0,0,0,0,26.0
2018-11-22,2018,11,3,22,C,949.9278725235188,947.8685490330004,31.0,978.0548421717162,3300.0,1,0,0,0,0,0,0,0,60.0
2018-11-22,2018,11,3,22,D,2900.4898538791717,2900.3727921290983,39.0,2849.9681384742953,433.0,1,0,0,0,0,0,0,0,4.0
2018-11-23,2018,11,4,23,A,189.3895644275456,189.36682298267868,20.0,196.0402321202247,3251.0,1,0,0,0,0,0,0,0,87.0
2018-11-23,2018,11,4,23,B,510.45459450692044,510.2135580002124,24.0,525.1485294117643,3350.0,1,0,0,0,0,0,0,0,122.0
2018-11-23,2018,11,4,23,C,946.2834391491072,945.5321281344312,31.0,980.0460701908495,3369.0,1,0,0,0,0,0,0,0,89.0
2018-11-23,2018,11,4,23,D,2907.6468737428095,2907.6468737428095,39.0,2866.116480582524,408.0,1,0,0,0,0,0,0,0,3.0
2018-11-24,2018,11,5,24,A,189.61990283058742,189.36397127165208,20.0,195.9069317399965,3907.0,1,0,0,0,0,0,0,0,23.0
2018-11-24,2018,11,5,24,B,508.8511604167572,508.84857735005767,24.0,523.4842708333331,3259.0,1,0,0,0,0,0,0,0,36.0
2018-11-24,2018,11,5,24,C,946.66927890749,946.2062728965611,31.0,979.0710791245782,2411.0,1,0,0,0,0,0,0,0,19.0
2018-11-24,2018,11,5,24,D,2915.06733290693,2912.5306987605886,39.0,2873.397097560976,404.0,1,0,0,0,0,0,0,0,2.0
2018-11-25,2018,11,6,25,A,189.58188001689922,189.30693705111975,20.0,195.92594314684064,3896.0,1,0,0,0,0,0,0,0,20.0
2018-11-25,2018,11,6,25,B,509.4730537991101,508.8511604167572,24.0,524.3775612745094,3225.0,1,0,0,0,0,0,0,0,26.0
2018-11-25,2018,11,6,25,C,946.6693062298945,946.3122784521165,31.0,979.0710791245782,2418.0,1,0,0,0,0,0,0,0,16.0
2018-11-25,2018,11,6,25,D,2916.429284126443,2915.06733290693,39.0,2877.5439268292685,427.0,1,0,0,0,0,0,0,0,5.0
2018-11-26,2018,11,0,26,A,188.93181085665836,188.93181085665836,20.0,195.2223071610325,3055.0,1,0,0,0,0,0,0,0,33.0
2018-11-26,2018,11,0,26,B,506.392430777733,506.36833333333334,24.0,522.2435068153652,3847.0,1,0,0,0,0,0,0,0,33.0
2018-11-26,2018,11,0,26,C,944.2548787283433,943.5251877021564,31.0,974.3094562427544,2410.0,1,0,0,0,0,0,0,0,19.0
2018-11-26,2018,11,0,26,D,2919.804372241835,2919.804372241835,39.0,2881.297597087378,468.0,1,0,0,0,0,0,0,0,1.0
2018-11-27,2018,11,1,27,A,189.3863160118295,189.21341360371795,20.0,195.5154841571611,3430.0,0,0,0,0,0,0,0,0,33.0
2018-11-27,2018,11,1,27,B,506.3839583744004,506.25254369538067,24.0,522.5645006242195,3103.0,0,0,0,0,0,0,0,0,12.0
2018-11-27,2018,11,1,27,C,943.6254239643031,943.3425303409197,31.0,974.4774796124501,2359.0,0,0,0,0,0,0,0,0,8.0
2018-11-27,2018,11,1,27,D,2911.477479037952,2911.477479037952,39.0,2871.5629368932036,460.0,0,0,0,0,0,0,0,0,2.0
2018-11-28,2018,11,2,28,A,189.29142813038268,189.27132234896513,20.0,195.55471476390125,3401.0,0,0,0,0,0,0,0,0,19.0
2018-11-28,2018,11,2,28,B,505.8791311096978,505.9625647107783,24.0,521.7552478418133,3089.0,0,0,0,0,0,0,0,0,29.0
2018-11-28,2018,11,2,28,C,942.6783279193676,942.6858343702237,31.0,973.4333206584791,2349.0,0,0,0,0,0,0,0,0,7.0
2018-11-28,2018,11,2,28,D,2911.3819331081536,2911.440156409124,39.0,2869.8837378640774,458.0,0,0,0,0,0,0,0,0,2.0
2018-11-29,2018,11,3,29,A,196.50584475709496,189.19884259259277,20.0,203.3817820855616,3398.0,0,0,0,0,0,0,0,0,22.0
2018-11-29,2018,11,3,29,B,510.6628750101615,504.52441549461884,24.0,527.4219820638498,3005.0,0,0,0,0,0,0,0,0,18.0
2018-11-29,2018,11,3,29,C,943.0160902691825,943.2823351861545,31.0,972.0309653320669,2311.0,0,0,0,0,0,0,0,0,6.0
2018-11-29,2018,11,3,29,D,2927.7788218390806,2927.62631773399,39.0,2885.576050963488,415.0,0,0,0,0,0,0,0,0,1.0
2018-11-30,2018,11,4,30,A,189.25000790610005,189.098277382473,20.0,194.13812134012372,2988.0,0,0,0,0,0,0,0,0,22.0
2018-11-30,2018,11,4,30,B,503.12699111319426,503.0335922367898,24.0,521.4207671068152,3050.0,0,0,0,0,0,0,0,0,4.0
2018-11-30,2018,11,4,30,C,943.2536655510925,943.2670524319491,31.0,968.2061519061386,2235.0,0,0,0,0,0,0,0,0,5.0
2018-11-30,2018,11,4,30,D,2915.5709330119453,2915.5709330119453,39.0,2871.5584607123587,364.0,0,0,0,0,0,0,0,0,0.0
2018-12-01,2018,12,5,1,A,189.2478468175267,189.25916499422266,20.0,194.56369521985056,2988.0,0,0,0,0,0,0,0,0,13.0
2018-12-01,2018,12,5,1,B,502.79021901375063,502.6830761566078,24.0,521.1703462422287,3077.0,0,0,0,0,0,0,0,0,11.0
2018-12-01,2018,12,5,1,C,944.7176508888881,944.6376508888881,31.0,966.8163006318474,7558.0,0,0,0,0,0,0,0,0,9.0
2018-12-01,2018,12,5,1,D,2916.7006255685797,2916.4579071219778,39.0,2873.9759903779463,357.0,0,0,0,0,0,0,0,0,3.0
2018-12-02,2018,12,6,2,A,188.86792574786344,188.87711805555574,20.0,193.5182682114988,2977.0,0,0,0,0,0,0,0,0,11.0
2018-12-02,2018,12,6,2,B,502.6746425726478,502.567499715505,24.0,521.1626931810041,3076.0,0,0,0,0,0,0,0,0,9.0
2018-12-02,2018,12,6,2,C,945.0780508888881,945.0780508888881,31.0,966.8320633968244,7553.0,0,0,0,0,0,0,0,0,4.0
2018-12-02,2018,12,6,2,D,2916.7006255685797,2916.7006255685797,39.0,2873.9759903779463,356.0,0,0,0,0,0,0,0,0,0.0
2018-12-03,2018,12,0,3,A,189.24565869275023,188.82702764199016,20.0,193.78028485180224,3019.0,0,0,0,0,0,0,0,0,22.0
2018-12-03,2018,12,0,3,B,503.200487331604,502.9033444744612,24.0,521.5066479840958,3064.0,0,0,0,0,0,0,0,0,11.0
2018-12-03,2018,12,0,3,C,944.2950288695164,944.3415420064325,31.0,964.6131576485914,7787.0,0,0,0,0,0,0,0,0,11.0
2018-12-03,2018,12,0,3,D,2916.482971846897,2916.482971846897,39.0,2873.5075403085984,387.0,0,0,0,0,0,0,0,0,0.0
2018-12-04,2018,12,1,4,A,189.30051810052376,189.2675758057678,20.0,194.48723579120926,2055.0,0,0,0,0,0,0,0,0,27.0
2018-12-04,2018,12,1,4,B,504.70534055661875,504.67324933956513,24.0,523.3653179089079,2861.0,0,0,0,0,0,0,0,0,14.0
2018-12-04,2018,12,1,4,C,945.7249531688109,945.1076553579262,31.0,967.2385787496864,2464.0,0,0,0,0,0,0,0,0,5.0
2018-12-04,2018,12,1,4,D,2918.448424921331,2917.7709977368645,39.0,2876.2143364251037,840.0,0,0,0,0,0,0,0,0,1.0
2018-12-05,2018,12,2,5,A,189.1423690315753,189.13047141800632,20.0,193.51968419386864,1791.0,0,0,0,0,0,0,0,0,26.0
2018-12-05,2018,12,2,5,B,504.58271735325934,504.42742529055016,24.0,523.3443547830502,2873.0,0,0,0,0,0,0,0,0,13.0
2018-12-05,2018,12,2,5,C,944.301336016057,944.3172208510036,31.0,967.0927986519771,2495.0,0,0,0,0,0,0,0,0,7.0
2018-12-05,2018,12,2,5,D,2922.85466566981,2922.85466566981,39.0,2878.359186651713,671.0,0,0,0,0,0,0,0,0,1.0
2018-12-06,2018,12,3,6,A,189.78689111319287,189.78031454281623,20.0,194.41051131631377,982.0,0,0,0,0,0,0,0,0,27.0
2018-12-06,2018,12,3,6,B,504.5086753187739,504.5130612836862,24.0,525.1795210792992,1906.0,0,0,0,0,0,0,0,0,2.0
2018-12-06,2018,12,3,6,C,945.807586970637,945.807586970637,31.0,973.5722838318121,2454.0,0,0,0,0,0,0,0,0,0.0
2018-12-06,2018,12,3,6,D,2933.974690863337,2933.974690863337,39.0,2895.2044430894307,677.0,0,0,0,0,0,0,0,0,1.0
2018-12-07,2018,12,4,7,A,190.1540265405892,190.17736509439652,20.0,194.37545638103745,2278.0,0,0,0,0,0,0,0,0,38.0
2018-12-07,2018,12,4,7,B,504.21559098109094,504.21559098109094,24.0,523.1979019896767,1807.0,0,0,0,0,0,0,0,0,0.0
2018-12-07,2018,12,4,7,C,947.7958086523196,947.235851100144,31.0,975.5527435516034,2378.0,0,0,0,0,0,0,0,0,6.0
2018-12-07,2018,12,4,7,D,2934.489427990709,2934.489427990709,39.0,2892.4682828106847,680.0,0,0,0,0,0,0,0,0,0.0
2018-12-08,2018,12,5,8,A,190.22531963985105,190.1815270262147,20.0,194.477872757074,2159.0,0,0,0,0,0,0,0,0,19.0
2018-12-08,2018,12,5,8,B,504.21559098109094,504.21559098109094,24.0,523.1979019896767,1806.0,0,0,0,0,0,0,0,0,2.0
2018-12-08,2018,12,5,8,C,947.7958086523196,947.7958086523196,31.0,975.7656774037436,2383.0,0,0,0,0,0,0,0,0,1.0
2018-12-08,2018,12,5,8,D,2934.489427990709,2934.489427990709,39.0,2892.4682828106847,671.0,0,0,0,0,0,0,0,0,1.0
2018-12-09,2018,12,6,9,A,190.3052202080329,190.31395600348742,20.0,194.33722851413307,2151.0,0,0,0,0,0,0,0,0,14.0
2018-12-09,2018,12,6,9,B,504.21559098109094,504.21559098109094,24.0,523.1979019896767,1806.0,0,0,0,0,0,0,0,0,0.0
2018-12-09,2018,12,6,9,C,947.7958086523196,947.9888825822807,31.0,975.5711248745607,2383.0,0,0,0,0,0,0,0,0,1.0
2018-12-09,2018,12,6,9,D,2934.489427990709,2934.489427990709,39.0,2892.4682828106847,671.0,0,0,0,0,0,0,0,0,0.0
2018-12-10,2018,12,0,10,A,189.733931215163,189.7585914201541,20.0,192.965785056447,2129.0,0,0,0,0,0,0,0,0,15.0
2018-12-10,2018,12,0,10,B,503.5849693042795,503.5849693042795,24.0,523.0538432518946,1809.0,0,0,0,0,0,0,0,0,1.0
2018-12-10,2018,12,0,10,C,948.0681821931756,948.0681821931756,31.0,989.7640380545556,3382.0,0,0,0,0,0,0,0,0,2.0
2018-12-10,2018,12,0,10,D,2934.489427990709,2934.489427990709,39.0,2894.126819396051,672.0,0,0,0,0,0,0,0,0,0.0
2018-12-11,2018,12,1,11,A,189.5833544549135,189.5893454308493,20.0,192.89966123121476,2009.0,0,0,0,0,0,0,0,0,19.0
2018-12-11,2018,12,1,11,B,503.5849693042795,503.5849693042795,24.0,523.0538432518946,1830.0,0,0,0,0,0,0,0,0,1.0
2018-12-11,2018,12,1,11,C,948.5176763565997,948.5176763565997,31.0,987.8298171734224,3382.0,0,0,0,0,0,0,0,0,1.0
2018-12-11,2018,12,1,11,D,2935.0530865272945,2935.0530865272945,39.0,2894.009746225319,640.0,0,0,0,0,0,0,0,0,0.0
2018-12-12,2018,12,2,12,A,189.68029576412573,189.6808736171238,20.0,192.80354173772372,2066.0,0,0,0,0,0,0,0,0,7.0
2018-12-12,2018,12,2,12,B,504.28744397614616,504.28744397614616,24.0,522.1085541373382,1863.0,0,0,0,0,0,0,0,0,3.0
2018-12-12,2018,12,2,12,C,947.9681417920763,948.2426515959978,31.0,983.2929869059037,1451.0,0,0,0,0,0,0,0,0,1.0
2018-12-12,2018,12,2,12,D,2933.4960084373556,2933.4960084373556,39.0,2889.6665314378174,638.0,0,0,0,0,0,0,0,0,0.0
2018-12-13,2018,12,3,13,A,189.2867814041973,189.28827328934088,20.0,193.76119066033908,2852.0,0,0,0,0,0,0,0,0,19.0
2018-12-13,2018,12,3,13,B,505.87360276532684,505.87360276532684,24.0,523.6685485976344,1808.0,0,0,0,0,0,0,0,0,3.0
2018-12-13,2018,12,3,13,C,947.8254608900409,947.8254608900409,31.0,986.4949502315261,1451.0,0,0,0,0,0,0,0,0,2.0
2018-12-13,2018,12,3,13,D,2925.539667011733,2925.539667011733,39.0,2882.243424200598,464.0,0,0,0,0,0,0,0,0,0.0
2018-12-14,2018,12,4,14,A,189.7732719390052,189.78356128416297,20.0,193.63576936388606,2596.0,0,0,0,0,0,0,0,0,13.0
2018-12-14,2018,12,4,14,B,505.4732196235644,505.49129114336006,24.0,523.0288611650159,1787.0,0,0,0,0,0,0,0,0,3.0
2018-12-14,2018,12,4,14,C,948.342962350603,947.856687840799,31.0,986.6077768817231,1417.0,0,0,0,0,0,0,0,0,1.0
2018-12-14,2018,12,4,14,D,2946.257766850702,2946.257766850702,39.0,2903.3399459397283,454.0,0,0,0,0,0,0,0,0,0.0
2018-12-15,2018,12,5,15,A,189.92510239021757,189.93993346461409,20.0,193.61365013668686,3628.0,0,0,0,0,0,0,0,0,13.0
2018-12-15,2018,12,5,15,B,504.76734739134736,504.76734739134736,24.0,522.3905106310353,1785.0,0,0,0,0,0,0,0,0,0.0
2018-12-15,2018,12,5,15,C,947.9911539039209,947.9911539039209,31.0,986.1853246282789,1417.0,0,0,0,0,0,0,0,0,0.0
2018-12-15,2018,12,5,15,D,2946.257766850702,2946.257766850702,39.0,2903.3399459397283,451.0,0,0,0,0,0,0,0,0,0.0
2018-12-16,2018,12,6,16,A,189.92439305108024,189.93993346461409,20.0,193.6100919072575,3622.0,0,0,0,0,0,0,0,0,9.0
2018-12-16,2018,12,6,16,B,504.76734739134736,504.76734739134736,24.0,522.3905106310353,1785.0,0,0,0,0,0,0,0,0,1.0
2018-12-16,2018,12,6,16,C,947.9911539039209,947.9911539039209,31.0,986.1853246282789,1417.0,0,0,0,0,0,0,0,0,1.0
2018-12-16,2018,12,6,16,D,2946.257766850702,2946.257766850702,39.0,2903.3399459397283,450.0,0,0,0,0,0,0,0,0,0.0
2018-12-17,2018,12,0,17,A,190.6089480425256,190.5924694977495,20.0,194.1416455998397,2827.0,0,0,0,0,0,0,0,0,13.0
2018-12-17,2018,12,0,17,B,507.1348089298088,507.1348089298088,24.0,524.6098760156507,1769.0,0,0,0,0,0,0,0,0,2.0
2018-12-17,2018,12,0,17,C,950.5053836603573,950.2155285878936,31.0,989.5671692455538,1357.0,0,0,0,0,0,0,0,0,1.0
2018-12-17,2018,12,0,17,D,2927.3665282524503,2927.3665282524503,39.0,2893.8779129642285,1627.0,0,0,0,0,0,0,0,0,0.0
2018-12-18,2018,12,1,18,A,190.4936354493771,190.4875870076427,20.0,193.6375461853052,2814.0,0,0,0,0,0,0,0,0,21.0
2018-12-18,2018,12,1,18,B,507.66509701820013,507.66509701820013,24.0,526.3597232339816,1807.0,0,0,0,0,0,0,0,0,2.0
2018-12-18,2018,12,1,18,C,949.2166082642815,949.2166082642815,31.0,985.8378857526909,1395.0,0,0,0,0,0,0,0,0,0.0
2018-12-18,2018,12,1,18,D,2917.6533860544223,2917.6533860544223,39.0,2886.7161133786853,1656.0,0,0,0,0,0,0,0,0,2.0
2018-12-19,2018,12,2,19,A,190.38130876445246,190.3824817754264,20.0,192.62642662008784,2104.0,0,0,0,0,0,0,0,0,15.0
2018-12-19,2018,12,2,19,B,506.8905601685522,506.8905601685522,24.0,522.2174651673935,1836.0,0,0,0,0,0,0,0,0,0.0
2018-12-19,2018,12,2,19,C,950.7551720738054,950.7551720738054,31.0,987.6742219431671,1408.0,0,0,0,0,0,0,0,0,0.0
2018-12-19,2018,12,2,19,D,2923.3468472317163,2923.3468472317163,39.0,2893.513965595808,1666.0,0,0,0,0,0,0,0,0,0.0
2018-12-20,2018,12,3,20,A,190.4912798353911,190.4427536008232,20.0,191.8655409224521,12163.0,0,0,0,0,0,0,0,0,17.0
2018-12-20,2018,12,3,20,B,507.35604791253036,507.35604791253036,24.0,516.7808512450079,6065.0,0,0,0,0,0,0,0,0,5.0
2018-12-20,2018,12,3,20,C,949.988541526465,949.988541526465,31.0,973.5458701947684,3444.0,0,0,0,0,0,0,0,0,0.0
2018-12-20,2018,12,3,20,D,2919.6234495464864,2919.6234495464864,39.0,2888.5339997423216,1661.0,0,0,0,0,0,0,0,0,1.0
2018-12-21,2018,12,4,21,A,190.39773045267506,190.4041887860084,20.0,191.2510532681311,12193.0,0,0,0,0,0,0,0,0,8.0
2018-12-21,2018,12,4,21,B,507.5647008266636,507.4589530588065,24.0,517.1557708107862,6157.0,0,0,0,0,0,0,0,0,3.0
2018-12-21,2018,12,4,21,C,949.6481011544266,949.6481011544266,31.0,974.8589490293275,3458.0,0,0,0,0,0,0,0,0,1.0
2018-12-21,2018,12,4,21,D,2915.2565844671212,2915.2565844671212,39.0,2881.268372036694,1686.0,0,0,0,0,0,0,0,0,0.0
2018-12-22,2018,12,5,22,A,191.23473662551456,190.4446394032923,20.0,191.26571993479774,12165.0,0,0,0,0,0,0,0,0,4.0
2018-12-22,2018,12,5,22,B,506.57293445323717,506.57293445323717,24.0,516.5615237246411,6128.0,0,0,0,0,0,0,0,0,2.0
2018-12-22,2018,12,5,22,C,950.9033025323713,950.9033025323713,31.0,972.6872510793639,3409.0,0,0,0,0,0,0,0,0,1.0
2018-12-22,2018,12,5,22,D,2920.0473551587306,2920.0473551587306,39.0,2883.0421822820035,1650.0,0,0,0,0,0,0,0,0,0.0
2018-12-23,2018,12,6,23,A,189.18832300702203,189.19480534902948,20.0,190.72608639233553,12173.0,0,0,0,0,0,0,0,0,9.0
2018-12-23,2018,12,6,23,B,506.89526784599445,506.82259342738985,24.0,517.713831588308,6183.0,0,0,0,0,0,0,0,0,2.0
2018-12-23,2018,12,6,23,C,951.9494239113063,951.9494239113063,31.0,985.5869353380118,3472.0,0,0,0,0,0,0,0,0,0.0
2018-12-23,2018,12,6,23,D,2930.51164452496,2930.51164452496,39.0,2906.2089168078296,1728.0,0,0,0,0,0,0,0,0,0.0
2018-12-24,2018,12,0,24,A,188.5514329058174,188.55310734611592,20.0,191.25144847731053,11371.0,0,0,1,0,0,0,0,0,7.0
2018-12-24,2018,12,0,24,B,505.9935514229818,505.9935514229818,24.0,516.304753087967,6194.0,0,0,1,0,0,0,0,0,2.0
2018-12-24,2018,12,0,24,C,951.4883509017573,951.4883509017573,31.0,984.6068556567369,3509.0,0,0,1,0,0,0,0,0,0.0
2018-12-24,2018,12,0,24,D,2933.776601583468,2933.776601583468,39.0,2904.0184256645125,1702.0,0,0,1,0,0,0,0,0,0.0
2018-12-25,2018,12,1,25,A,188.70610508065747,188.713256821951,20.0,191.33726404234253,11370.0,0,0,1,0,0,0,0,0,5.0
2018-12-25,2018,12,1,25,B,503.6468352287198,503.6468352287198,24.0,512.8389103507168,6151.0,0,0,1,0,0,0,0,0,0.0
2018-12-25,2018,12,1,25,C,951.4537181483242,951.4537181483242,31.0,982.1439400387442,3482.0,0,0,1,0,0,0,0,0,1.0
2018-12-25,2018,12,1,25,D,2944.1239900215755,2944.1239900215755,39.0,2917.7778759509097,1684.0,0,0,1,0,0,0,0,0,0.0
2018-12-26,2018,12,2,26,A,190.08413798834928,190.10360487948284,20.0,192.09518915878365,11188.0,0,0,0,0,0,0,0,0,11.0
2018-12-26,2018,12,2,26,B,504.69889632779933,504.69889632779933,24.0,512.8109909741113,6093.0,0,0,0,0,0,0,0,0,1.0
2018-12-26,2018,12,2,26,C,952.9497171182356,952.9497171182356,31.0,984.4877683785387,3462.0,0,0,0,0,0,0,0,0,1.0
2018-12-26,2018,12,2,26,D,2948.5591070460705,2948.5591070460705,39.0,2921.4602818498574,1680.0,0,0,0,0,0,0,0,0,1.0
2018-12-27,2018,12,3,27,A,190.03948971193435,190.0925468106998,20.0,192.10446153733108,11430.0,0,0,0,0,0,0,0,0,13.0
2018-12-27,2018,12,3,27,B,505.0785849132587,505.183986757791,24.0,514.1805693667332,6478.0,0,0,0,0,0,0,0,0,4.0
2018-12-27,2018,12,3,27,C,953.6439075834046,953.6439075834046,31.0,984.058866556054,2973.0,0,0,0,0,0,0,0,0,0.0
2018-12-27,2018,12,3,27,D,2958.922904411765,2958.922904411765,39.0,2932.859840421017,1608.0,0,0,0,0,0,0,0,0,0.0
2018-12-28,2018,12,4,28,A,190.3061116255146,190.24658230452692,20.0,192.00480892122292,11424.0,0,0,0,0,0,0,0,0,15.0
2018-12-28,2018,12,4,28,B,504.8792532141251,504.8792532141251,24.0,515.7721288049219,6485.0,0,0,0,0,0,0,0,0,3.0
2018-12-28,2018,12,4,28,C,955.7493241728679,955.7493241728679,31.0,985.9720312771955,2989.0,0,0,0,0,0,0,0,0,0.0
2018-12-28,2018,12,4,28,D,2969.4373768472915,2969.4373768472915,39.0,2940.8723519501846,1650.0,0,0,0,0,0,0,0,0,0.0
2018-12-29,2018,12,5,29,A,190.2120823007024,190.2120823007024,20.0,192.1409924912965,11421.0,0,0,0,0,0,0,0,0,2.0
2018-12-29,2018,12,5,29,B,507.6590516139061,507.6590516139061,24.0,520.4060299087215,6516.0,0,0,0,0,0,0,0,0,4.0
2018-12-29,2018,12,5,29,C,959.0485954377881,959.0485954377881,31.0,992.3628934317758,3001.0,0,0,0,0,0,0,0,0,0.0
2018-12-29,2018,12,5,29,D,2976.432528877889,2976.432528877889,39.0,2944.0536507222146,1526.0,0,0,0,0,0,0,0,0,0.0
2018-12-30,2018,12,6,30,A,189.94832141376472,189.95447813018262,20.0,191.87460315979635,11414.0,0,0,0,0,0,0,0,0,3.0
2018-12-30,2018,12,6,30,B,506.50565759223076,506.50565759223076,24.0,518.8752344264485,6531.0,0,0,0,0,0,0,0,0,0.0
2018-12-30,2018,12,6,30,C,960.0692247847635,960.0692247847635,31.0,993.4849684057114,3015.0,0,0,0,0,0,0,0,0,0.0
2018-12-30,2018,12,6,30,D,2974.8064975247535,2975.4537747524764,39.0,2943.038855492692,1541.0,0,0,0,0,0,0,0,0,3.0
2018-12-31,2018,12,0,31,A,189.9567169361528,189.9567169361528,20.0,191.97864544835357,11413.0,0,0,0,0,0,1,0,0,0.0
2018-12-31,2018,12,0,31,B,505.7595554898751,505.7595554898751,24.0,519.2178787459309,6535.0,0,0,0,0,0,1,0,0,1.0
2018-12-31,2018,12,0,31,C,959.1801764654559,959.1801764654559,31.0,992.1727892276795,3025.0,0,0,0,0,0,1,0,0,0.0
2018-12-31,2018,12,0,31,D,2973.961778052806,2973.961778052806,39.0,2940.672271334277,1696.0,0,0,0,0,0,1,0,0,0.0
2019-01-01,2019,1,1,1,A,189.96981928156856,189.87593335406322,20.0,192.12364544835356,11328.0,0,0,0,0,0,1,0,0,4.0
2019-01-01,2019,1,1,1,B,505.76710070951333,505.76710070951333,24.0,518.9695841722875,6545.0,0,0,0,0,0,1,0,0,2.0
2019-01-01,2019,1,1,1,C,959.1801764654559,959.1801764654559,31.0,992.6369394253079,3025.0,0,0,0,0,0,1,0,0,0.0
2019-01-01,2019,1,1,1,D,2974.080243399341,2974.080243399341,39.0,2941.656330740217,1710.0,0,0,0,0,0,1,0,0,1.0
2019-01-02,2019,1,2,2,A,189.47280138077554,189.3413801115244,20.0,191.97842261908107,2074.0,0,0,0,0,0,0,0,0,7.0
2019-01-02,2019,1,2,2,B,507.07135458548237,507.07135458548237,24.0,516.3646448198024,4749.0,0,0,0,0,0,0,0,0,8.0
2019-01-02,2019,1,2,2,C,958.8123099077014,958.8123099077014,31.0,990.4437559981895,3159.0,0,0,0,0,0,0,0,0,1.0
2019-01-02,2019,1,2,2,D,2974.298312706271,2974.298312706271,39.0,2940.4088059877417,1667.0,0,0,0,0,0,0,0,0,2.0
2019-01-03,2019,1,3,3,A,189.28977695167308,189.29006608839344,20.0,192.09374905319802,2085.0,0,0,0,0,0,0,0,0,21.0
2019-01-03,2019,1,3,3,B,506.86192694479644,506.8157678606899,24.0,515.9971726206575,4330.0,0,0,0,0,0,0,0,0,8.0
2019-01-03,2019,1,3,3,C,958.3725642822427,958.3725642822427,31.0,990.0896700061016,3153.0,0,0,0,0,0,0,0,0,0.0
2019-01-03,2019,1,3,3,D,2976.23316419142,2974.5895998349843,39.0,2935.4635089580393,1675.0,0,0,0,0,0,0,0,0,6.0
2019-01-04,2019,1,4,4,A,188.7489138576781,188.76947019350834,20.0,191.27190807621434,2078.0,0,0,0,0,0,0,0,0,23.0
2019-01-04,2019,1,4,4,B,505.53284549441867,505.53284549441867,24.0,514.8558752773833,4323.0,0,0,0,0,0,0,0,0,0.0
2019-01-04,2019,1,4,4,C,957.6456696960612,957.1694792198707,31.0,989.9648274267608,3148.0,0,0,0,0,0,0,0,0,2.0
2019-01-04,2019,1,4,4,D,2967.69472495895,2967.69472495895,39.0,2927.125905465635,1683.0,0,0,0,0,0,0,0,0,4.0
2019-01-05,2019,1,5,5,A,188.81961481971086,188.82848470661693,20.0,191.43158675167956,2070.0,0,0,0,0,0,0,0,0,21.0
2019-01-05,2019,1,5,5,B,505.4479969433717,505.46915078952554,24.0,514.5905343040944,4324.0,0,0,0,0,0,0,0,0,3.0
2019-01-05,2019,1,5,5,C,958.4331026430574,958.4331026430574,31.0,990.8810219583415,3147.0,0,0,0,0,0,0,0,0,1.0
2019-01-05,2019,1,5,5,D,2967.69472495895,2967.69472495895,39.0,2927.125905465635,1682.0,0,0,0,0,0,0,0,0,2.0
2019-01-06,2019,1,6,6,A,188.66936329588034,188.67867197253454,20.0,191.4321722040746,2067.0,0,0,0,0,0,0,0,0,12.0
2019-01-06,2019,1,6,6,B,505.39137301174776,505.39906531944007,24.0,514.278121910932,4323.0,0,0,0,0,0,0,0,0,3.0
2019-01-06,2019,1,6,6,C,958.4331026430574,958.4331026430574,31.0,990.8810219583415,3144.0,0,0,0,0,0,0,0,0,1.0
2019-01-06,2019,1,6,6,D,2967.69472495895,2967.69472495895,39.0,2924.8993537414967,1682.0,0,0,0,0,0,0,0,0,1.0
2019-01-07,2019,1,0,7,A,188.8632600181148,188.8749500624222,20.0,191.48146814993174,1967.0,0,0,0,0,0,0,0,0,34.0
2019-01-07,2019,1,0,7,B,505.39137301174776,505.40483455020933,24.0,516.2222757570858,4320.0,0,0,0,0,0,0,0,0,5.0
2019-01-07,2019,1,0,7,C,960.4034366440893,959.6203804877764,31.0,991.8793054913895,3178.0,0,0,0,0,0,0,0,0,28.0
2019-01-07,2019,1,0,7,D,2968.1085368285253,2968.1085368285253,39.0,2930.9162010321375,1723.0,0,0,0,0,0,0,0,0,0.0
2019-01-08,2019,1,1,8,A,188.89691520467858,188.91022974101944,20.0,191.33456510323438,2027.0,0,0,0,0,0,0,0,0,8.0
2019-01-08,2019,1,1,8,B,505.7724926025969,505.7724926025969,24.0,516.4516034100469,4420.0,0,0,0,0,0,0,0,0,0.0
2019-01-08,2019,1,1,8,C,960.8360847277942,959.5154879084063,31.0,993.2083293645171,3086.0,0,0,0,0,0,0,0,0,8.0
