year,month,dayofweek,day,freight_value,competition_price,stock,black_friday,carnival,christmas,friday,mothers_day,new_year,others,valentines,base_cost,baseline_prices,baseline_orders,baseline_rewards,rl_prices,rl_orders,rl_actions,rl_rewards,group,type,price_range
2019,9,4,20,28.782610420053157,945.2021979558258,1024.0,0,0,0,0,0,0,0,0,768.4577156328902,960.5857696594838,3.5414138927949352,782.3360961379152,883.7263729778236,4.66936596487858,4,672.6280868994394,electronics,cellphones,C
2019,9,5,21,28.926343847767786,954.629484681148,1272.0,0,0,0,0,0,0,0,0,771.5125631725805,963.1759374287607,3.6828791972197905,812.405283925608,887.2394476484675,4.797287125104049,4,693.9430698418057,electronics,cellphones,C
2019,9,6,22,28.97612436585934,952.6848771805986,1614.0,0,0,0,0,0,0,0,0,768.3222068591035,960.4027585738794,3.554719253881558,785.794422662893,883.570537887969,4.682272503933746,4,675.298201889539,electronics,cellphones,C
2019,9,0,23,29.465784010407013,950.6812649754337,1167.0,0,0,0,0,0,0,0,0,766.0238446646813,957.5458212968672,4.352190475115094,961.780826985707,880.9274213643835,5.476605793147428,4,790.6540772179745,electronics,cellphones,C
2019,9,1,24,29.29874622666881,966.1624145106848,1545.0,0,0,0,0,0,0,0,0,770.0480457349286,960.024751041061,4.872817398293137,1068.4892352476177,981.8112583120338,4.55308894503014,9,1097.5765396967752,electronics,cellphones,C
2019,9,2,25,29.398958749764677,984.4244988089713,1575.0,0,0,0,0,0,0,0,0,766.9943225801306,958.6571420703076,5.293494897025539,1170.1893950405224,977.9177612896665,5.010835179462447,9,1204.2159236018197,electronics,cellphones,C
2019,9,3,26,29.139645939703694,964.1445014923993,1070.0,0,0,0,0,0,0,0,0,768.1996083981052,959.9330253811515,4.036720966864323,891.6029241158078,902.6345398677736,4.877606379090139,5,797.852402228927,electronics,cellphones,C
2019,9,4,27,29.191577118014433,958.6419103407044,1523.0,0,0,0,0,0,0,0,0,765.0965980558715,956.4111042145888,3.8472105343357725,848.3333264673633,879.8610877642521,4.970622288800314,4,715.5512343753066,electronics,cellphones,C
2019,9,5,28,28.982996714851147,959.7960055555543,1527.0,0,0,0,0,0,0,0,0,767.1583802861938,958.9586698021867,3.6377411655530523,803.1524489880238,882.2321373291229,4.763743385492944,4,686.2494078492115,electronics,cellphones,C
2019,9,6,29,28.95891609890912,959.7960055555543,1526.0,0,0,0,0,0,0,0,0,767.1583802861938,958.9586698021867,3.3721809765484068,744.4399935725105,882.2321373291229,4.498183196488299,4,647.8853500719077,electronics,cellphones,C
2019,9,0,30,29.040273454862227,960.8158974206337,1296.0,0,0,0,0,0,0,0,0,765.9104858417496,957.3972739688536,4.488095070857526,989.7464180767166,899.9448208640558,5.331240038469332,5,869.3898819711908,electronics,cellphones,C
2019,10,1,1,29.42333572429667,963.8812203737483,1243.0,0,0,0,0,0,0,0,0,771.2629914477774,962.4902300066768,6.221634266275487,1372.8071738336976,983.3603140959161,5.915354805215884,9,1428.6803870622896,electronics,cellphones,C
2019,10,2,2,29.1567553246595,964.462014399825,1231.0,0,0,0,0,0,0,0,0,768.7390222291501,960.2368471324104,6.067437636890645,1338.8079048271866,980.1422533421663,5.7753153311045935,9,1389.3097777238213,electronics,cellphones,C
2019,10,3,3,29.490674313303824,970.6971922240925,1222.0,0,0,0,0,0,0,0,0,770.8601583195966,963.5859370905694,5.888423091194909,1308.504493584884,982.8467018574856,5.605761237645311,9,1353.6636276046488,electronics,cellphones,C
2019,10,4,4,29.661088060583538,972.8497099206337,1183.0,0,0,0,0,0,0,0,0,772.2949041245779,964.1153151304699,5.624266984607402,1245.6710829009335,984.6760027588367,5.322528079344465,9,1288.276335069234,electronics,cellphones,C
2019,10,5,5,29.8428914908048,972.075044363043,1175.0,0,0,0,0,0,0,0,0,772.3239472502792,965.4159027238176,5.253672585268305,1171.226693797555,984.7130327441058,4.970477052498154,9,1204.0084829833718,electronics,cellphones,C
2019,10,6,6,30.303798174170662,971.9150443630432,1173.0,0,0,0,0,0,0,0,0,772.1959472502792,965.2559027238176,4.858611118006138,1085.237616832343,984.549832744106,4.5754625469189705,9,1110.2711433450331,electronics,cellphones,C
2019,10,0,7,29.893782554728713,969.8068952380941,1200.0,0,0,0,0,0,0,0,0,771.7985700924123,963.2405346013305,6.132590440145123,1357.3614865048996,984.0431768678257,5.827300723306962,9,1411.0132112839192,electronics,cellphones,C
2019,10,1,8,29.85243555790849,971.937052647782,1106.0,0,0,0,0,0,0,0,0,772.0551975792393,965.0800601924398,5.872897557050237,1308.9355399510628,984.3703769135301,5.589802013029839,9,1353.6690212150502,electronics,cellphones,C
2019,10,2,9,29.783962756870388,972.10764891215,1076.0,0,0,0,0,0,0,0,0,772.9809710902113,965.6508073188768,5.600874148096409,1245.9357318839236,985.5507381400192,5.308832196517869,9,1286.6152837438867,electronics,cellphones,C
2019,10,3,10,29.73765848274809,971.1985922406146,1075.0,0,0,0,0,0,0,0,0,772.0958453721755,965.133326028524,5.31473904738823,1183.9917307699027,984.4222028495237,5.031664634658682,9,1217.9849484298713,electronics,cellphones,C
2019,10,4,11,30.06440182910057,977.1178743500262,494.0,0,0,0,0,0,0,0,0,772.8366939246566,966.0821087851308,4.846948418420197,1082.3711628212386,985.3667847539372,4.563935655406112,9,1107.185654848742,electronics,cellphones,C
2019,10,5,12,29.974430000496536,974.843445726761,984.0,0,0,0,0,0,0,0,0,773.2658441961714,966.593830510342,4.775655298322363,1066.415367601326,985.9139513501185,4.492122363183626,9,1089.8901249638263,electronics,cellphones,C
2019,10,6,13,29.99912067665805,974.5556046583839,992.0,0,0,0,0,0,0,0,0,773.2762966334136,966.6060809366943,4.491515535125018,1003.085246159854,908.5996485442611,5.342790440160115,5,883.2833260841575,electronics,cellphones,C
2019,10,0,14,29.945577386657988,975.4716116656256,581.0,0,0,0,0,0,0,0,0,772.8784884720251,966.0991459471237,5.523557930785046,1232.671626454094,985.4200728018319,5.240013166953304,9,1270.6359202114106,electronics,cellphones,C
2019,10,1,15,30.50648224594438,979.8236507905922,1034.0,0,0,0,0,0,0,0,0,780.1378698200979,974.9693076141057,5.388283494072766,1214.1845951399634,994.6757840206247,5.099080587780463,9,1249.5011250645812,electronics,cellphones,C
2019,10,2,16,29.582261973357053,985.492542633291,1099.0,0,0,0,0,0,0,0,0,778.4944966465617,972.8238391639204,5.63454201434206,1261.63934300168,992.5804832243662,5.344602871341522,9,1302.310020861297,electronics,cellphones,C
2019,10,3,17,30.14069720872067,981.2398195217463,1025.0,0,0,0,0,0,0,0,0,779.033999290258,970.0817667895903,5.059957958590076,1119.204332347833,993.2683490950789,4.719682667797315,9,1153.3726738319663,electronics,cellphones,C
2019,10,4,18,30.1300850307916,970.6772030451649,1027.0,0,0,0,0,0,0,0,0,772.838483545447,965.9483190240834,4.459187151132028,995.4685851553764,908.0852181659003,5.3083585905137625,5,877.879461267531,electronics,cellphones,C
2019,10,5,19,30.264242329031443,970.2427704596976,1063.0,0,0,0,0,0,0,0,0,772.8730466545467,965.6402477121223,4.1613652224191355,928.115292014969,888.8040036527286,5.288977517593594,4,773.2231224217454,electronics,cellphones,C
2019,10,6,20,30.067965987587556,970.2759998964788,1046.0,0,0,0,0,0,0,0,0,773.6341323646387,967.0454553108708,3.9121364737166004,874.2814773582462,889.6792522193344,5.047526196430681,4,737.5096284302494,electronics,cellphones,C
2019,10,0,21,30.3426113828648,976.1033880534654,902.0,0,0,0,0,0,0,0,0,776.5777113035098,967.0006479013169,5.182407868867358,1144.0971130298485,990.1365819119749,4.842875868440842,9,1181.1846014127702,electronics,cellphones,C
2019,10,1,22,30.67749171677953,982.2584813065704,905.0,0,0,0,0,0,0,0,0,781.8111852345987,976.9514126727248,4.90986320687125,1108.7341107382563,996.8092611741133,4.618438835469533,9,1134.6375825898515,electronics,cellphones,C
2019,10,2,23,30.44636913974084,990.0425561224472,957.0,0,0,0,0,0,0,0,0,783.5728849115599,979.2900810071746,4.9829716059584825,1126.9666238701159,999.0554282622387,4.692904738999459,9,1154.1209588832737,electronics,cellphones,C
2019,10,3,24,30.45809384146377,986.9132602077907,1025.0,0,0,0,0,0,0,0,0,782.1047615666099,977.6497519582623,4.653379282366586,1051.6780699213332,997.1835709974275,4.366710213752867,9,1072.188503372321,electronics,cellphones,C
2019,10,4,25,31.00669747818107,987.7099404460067,1160.0,0,0,0,0,0,0,0,0,782.3325698396325,978.3566684748394,4.3338448943877665,983.9162566047964,997.4740265455313,4.053287609533072,9,997.7092634637672,electronics,cellphones,C
2019,10,5,26,30.578510744482983,985.8377384792616,1221.0,0,0,0,0,0,0,0,0,780.9061836313318,975.721560184326,4.17558665451952,941.1517078096224,917.564765766815,5.029068201358768,5,841.0467458903204,electronics,cellphones,C
2019,10,6,27,31.84937088978621,987.7119723502292,1542.0,0,0,0,0,0,0,0,0,782.3063758356326,977.4752412999173,3.7963696124761555,861.8451339725246,919.2099916068684,4.651442797528034,5,784.944864365755,electronics,cellphones,C
2019,10,0,28,31.151715425986747,987.9951376728096,1490.0,0,0,0,0,0,0,0,0,782.5073450438438,978.0479581865253,5.152530767259577,1168.0391976517803,997.6968649309007,4.8641727260392145,9,1198.246318108515,electronics,cellphones,C
2019,10,1,29,30.67406534542759,983.4007212497634,1346.0,0,0,0,0,0,0,0,0,779.6722782774966,974.2592304226283,4.809872196499327,1083.47670498299,994.0821548038081,4.518960354930641,9,1107.524616948514,electronics,cellphones,C
2019,10,2,30,31.14907701930061,995.7057753263452,1491.0,0,0,0,0,0,0,0,0,787.8308837434541,984.7886046793176,4.800015888072721,1094.9162543621817,1004.4843767729039,4.510970073203225,9,1117.8299775527591,electronics,cellphones,C
2019,10,3,31,30.568343225350517,991.7602082388496,1499.0,0,0,0,0,0,0,0,0,782.9194394500257,978.6492993125321,4.626157310508461,1046.8910865698176,998.2222852987827,4.338913446345487,9,1066.8138083425981,electronics,cellphones,C
